ts_utc,date,local,price,stage1,label,unresolved,gas_total_mw,lignite_mw,coal_mw,nbr_delta_min,fuel_px_src
1780272000,2026-06-01,2026-06-01T01:00:00+01:00,106.12029226479397,ccgt,ccgt,True,,,,5.79,2026-04-07 (ffill)
1780273800,2026-06-01,2026-06-01T01:30:00+01:00,107.38928939237898,ccgt,ccgt,True,,,,6.65,2026-04-07 (ffill)
1780275600,2026-06-01,2026-06-01T02:00:00+01:00,106.37778737700984,ccgt,ccgt,False,10185.0,,0.0,7.12,2026-04-07 (ffill)
1780277400,2026-06-01,2026-06-01T02:30:00+01:00,104.22415728788644,ccgt,ccgt,False,10185.0,,0.0,4.96,2026-04-07 (ffill)
1780279200,2026-06-01,2026-06-01T03:00:00+01:00,104.87004451427076,ccgt,ccgt,False,10185.0,,0.0,5.43,2026-04-07 (ffill)
1780281000,2026-06-01,2026-06-01T03:30:00+01:00,102.32660845866559,ccgt,ccgt,False,10185.0,,0.0,0.22,2026-04-07 (ffill)
1780282800,2026-06-01,2026-06-01T04:00:00+01:00,105.3696193014181,ccgt,ccgt,False,10185.0,,0.0,4.04,2026-04-07 (ffill)
1780284600,2026-06-01,2026-06-01T04:30:00+01:00,105.92912472647703,ccgt,ccgt,False,9246.0,,0.0,5.18,2026-04-07 (ffill)
1780286400,2026-06-01,2026-06-01T05:00:00+01:00,108.0132806546067,ccgt,ccgt,False,9246.0,,0.0,4.48,2026-04-07 (ffill)
1780288200,2026-06-01,2026-06-01T05:30:00+01:00,101.01768179704546,ccgt,ccgt,False,9549.0,,0.0,5.21,2026-04-07 (ffill)
1780290000,2026-06-01,2026-06-01T06:00:00+01:00,108.3721083111598,ccgt,ccgt,False,9549.0,,0.0,2.41,2026-04-07 (ffill)
1780291800,2026-06-01,2026-06-01T06:30:00+01:00,108.30999280157258,ccgt,ccgt,False,9549.0,,0.0,2.91,2026-04-07 (ffill)
1780293600,2026-06-01,2026-06-01T07:00:00+01:00,102.93934040047114,ccgt,ccgt,False,9491.0,,0.0,5.51,2026-04-07 (ffill)
1780295400,2026-06-01,2026-06-01T07:30:00+01:00,109.85426046605978,ccgt,ccgt,False,9491.0,,0.0,6.76,2026-04-07 (ffill)
1780297200,2026-06-01,2026-06-01T08:00:00+01:00,99.08890744176459,ccgt,ccgt,False,8627.0,,0.0,28.78,2026-04-07 (ffill)
1780299000,2026-06-01,2026-06-01T08:30:00+01:00,107.62784840779756,ccgt,ccgt,False,8627.0,,0.0,6.78,2026-04-07 (ffill)
1780300800,2026-06-01,2026-06-01T09:00:00+01:00,93.1554557185872,coal,coal,True,8627.0,,0.0,7.82,2026-04-07 (ffill)
1780302600,2026-06-01,2026-06-01T09:30:00+01:00,93.83156177060727,coal,coal,True,8627.0,,0.0,4.24,2026-04-07 (ffill)
1780304400,2026-06-01,2026-06-01T10:00:00+01:00,98.46340444150131,ccgt,ccgt,False,8627.0,,0.0,1.84,2026-04-07 (ffill)
1780306200,2026-06-01,2026-06-01T10:30:00+01:00,99.64245786490406,ccgt,ccgt,False,6868.0,,0.0,5.67,2026-04-07 (ffill)
1780308000,2026-06-01,2026-06-01T11:00:00+01:00,88.65542704556972,coal,import_set,False,6868.0,,0.0,0.57,2026-04-07 (ffill)
1780309800,2026-06-01,2026-06-01T11:30:00+01:00,89.4087693140353,coal,coal,True,6630.0,,0.0,8.5,2026-04-07 (ffill)
1780311600,2026-06-01,2026-06-01T12:00:00+01:00,89.73670128713974,coal,coal,True,6630.0,,0.0,8.12,2026-04-07 (ffill)
1780313400,2026-06-01,2026-06-01T12:30:00+01:00,88.1483136296669,coal,coal,True,6276.0,,0.0,10.28,2026-04-07 (ffill)
1780315200,2026-06-01,2026-06-01T13:00:00+01:00,89.02186858316222,coal,coal,True,6276.0,,0.0,10.0,2026-04-07 (ffill)
1780317000,2026-06-01,2026-06-01T13:30:00+01:00,85.7227626459144,coal,coal,True,6276.0,,0.0,2.71,2026-04-07 (ffill)
1780318800,2026-06-01,2026-06-01T14:00:00+01:00,84.90246867756942,coal,coal,True,5561.0,,0.0,4.07,2026-04-07 (ffill)
1780320600,2026-06-01,2026-06-01T14:30:00+01:00,85.80018756512678,coal,import_set,False,6082.0,,0.0,1.7,2026-04-07 (ffill)
1780322400,2026-06-01,2026-06-01T15:00:00+01:00,94.37000174777953,coal,coal,True,6082.0,,0.0,12.34,2026-04-07 (ffill)
1780324200,2026-06-01,2026-06-01T15:30:00+01:00,107.88679435700989,ccgt,ccgt,False,6082.0,,0.0,7.01,2026-04-07 (ffill)
1780326000,2026-06-01,2026-06-01T16:00:00+01:00,109.59949383643597,ccgt,ccgt,False,8095.0,,0.0,12.89,2026-04-07 (ffill)
1780327800,2026-06-01,2026-06-01T16:30:00+01:00,109.71235768261964,ccgt,ccgt,False,9717.0,,0.0,4.41,2026-04-07 (ffill)
1780329600,2026-06-01,2026-06-01T17:00:00+01:00,115.79377175402244,ccgt,ccgt,False,11530.0,,0.0,15.85,2026-04-07 (ffill)
1780331400,2026-06-01,2026-06-01T17:30:00+01:00,115.7032366680542,ccgt,ccgt,False,13307.0,,0.0,2.86,2026-04-07 (ffill)
1780333200,2026-06-01,2026-06-01T18:00:00+01:00,130.4806962750073,gap,ccgt,True,13273.0,,0.0,2.49,2026-04-07 (ffill)
1780335000,2026-06-01,2026-06-01T18:30:00+01:00,133.16836855853717,gap,ccgt,True,14337.0,,0.0,12.95,2026-04-07 (ffill)
1780336800,2026-06-01,2026-06-01T19:00:00+01:00,136.99894793601342,gap,ocgt,True,14365.0,,0.0,16.85,2026-04-07 (ffill)
1780338600,2026-06-01,2026-06-01T19:30:00+01:00,140.65581030150753,gap,ocgt,True,14365.0,,0.0,29.91,2026-04-07 (ffill)
1780340400,2026-06-01,2026-06-01T20:00:00+01:00,136.90753949183807,gap,ocgt,True,14569.0,,0.0,23.86,2026-04-07 (ffill)
1780342200,2026-06-01,2026-06-01T20:30:00+01:00,138.66476823243605,gap,ocgt,True,14308.0,,0.0,15.39,2026-04-07 (ffill)
1780344000,2026-06-01,2026-06-01T21:00:00+01:00,131.76870161201887,gap,import_set,False,13979.0,,0.0,1.49,2026-04-07 (ffill)
1780345800,2026-06-01,2026-06-01T21:30:00+01:00,129.82864271733328,ccgt,ccgt,False,13954.0,,0.0,4.43,2026-04-07 (ffill)
1780347600,2026-06-01,2026-06-01T22:00:00+01:00,126.17403582274834,ccgt,ccgt,False,13954.0,,0.0,12.49,2026-04-07 (ffill)
1780349400,2026-06-01,2026-06-01T22:30:00+01:00,121.374195823981,ccgt,ccgt,False,13954.0,,0.0,6.64,2026-04-07 (ffill)
1780351200,2026-06-01,2026-06-01T23:00:00+01:00,111.63690404316512,ccgt,ccgt,False,12611.0,,0.0,4.28,2026-04-07 (ffill)
1780353000,2026-06-01,2026-06-01T23:30:00+01:00,113.6253711045436,ccgt,ccgt,False,11760.0,,0.0,0.03,2026-04-07 (ffill)
1780358400,2026-06-02,2026-06-02T01:00:00+01:00,103.76900323675076,ccgt,ccgt,False,9722.0,,0.0,0.46,2026-04-07 (ffill)
1780360200,2026-06-02,2026-06-02T01:30:00+01:00,103.09815347721823,ccgt,ccgt,False,9961.0,,0.0,0.23,2026-04-07 (ffill)
1780362000,2026-06-02,2026-06-02T02:00:00+01:00,104.4460149386231,ccgt,ccgt,False,9961.0,,0.0,1.27,2026-04-07 (ffill)
1780363800,2026-06-02,2026-06-02T02:30:00+01:00,106.68849775634585,ccgt,ccgt,False,9961.0,,0.0,3.95,2026-04-07 (ffill)
1780365600,2026-06-02,2026-06-02T03:00:00+01:00,102.6835956727016,ccgt,ccgt,False,9717.0,,0.0,1.14,2026-04-07 (ffill)
1780367400,2026-06-02,2026-06-02T03:30:00+01:00,104.82166965352451,ccgt,ccgt,False,9717.0,,0.0,1.64,2026-04-07 (ffill)
1780369200,2026-06-02,2026-06-02T04:00:00+01:00,114.32071155848665,ccgt,ccgt,False,9717.0,,0.0,10.42,2026-04-07 (ffill)
1780371000,2026-06-02,2026-06-02T04:30:00+01:00,118.8629571317861,ccgt,ccgt,False,9717.0,,0.0,12.03,2026-04-07 (ffill)
1780372800,2026-06-02,2026-06-02T05:00:00+01:00,131.430263141939,gap,ccgt,True,10629.0,,0.0,21.21,2026-04-07 (ffill)
1780374600,2026-06-02,2026-06-02T05:30:00+01:00,136.2051640537053,gap,ocgt,True,10629.0,,0.0,21.68,2026-04-07 (ffill)
1780376400,2026-06-02,2026-06-02T06:00:00+01:00,136.0869273083425,gap,ocgt,True,10629.0,,0.0,17.22,2026-04-07 (ffill)
1780378200,2026-06-02,2026-06-02T06:30:00+01:00,138.96963615838834,gap,ocgt,True,10629.0,,0.0,27.5,2026-04-07 (ffill)
1780380000,2026-06-02,2026-06-02T07:00:00+01:00,135.32401042205174,gap,ccgt,True,11113.0,,0.0,24.0,2026-04-07 (ffill)
1780381800,2026-06-02,2026-06-02T07:30:00+01:00,132.98147635461692,gap,ccgt,True,10802.0,,0.0,20.14,2026-04-07 (ffill)
1780383600,2026-06-02,2026-06-02T08:00:00+01:00,127.44221471337958,ccgt,ccgt,False,10802.0,,0.0,16.25,2026-04-07 (ffill)
1780385400,2026-06-02,2026-06-02T08:30:00+01:00,132.33189310955336,gap,ccgt,True,11412.0,,0.0,26.46,2026-04-07 (ffill)
1780387200,2026-06-02,2026-06-02T09:00:00+01:00,133.14485134796323,gap,ccgt,True,11217.0,,0.0,9.28,2026-04-07 (ffill)
1780389000,2026-06-02,2026-06-02T09:30:00+01:00,130.20649214659687,gap,ccgt,True,11389.0,,0.0,43.55,2026-04-07 (ffill)
1780390800,2026-06-02,2026-06-02T10:00:00+01:00,130.49489288740065,gap,ccgt,True,10754.0,,0.0,21.32,2026-04-07 (ffill)
1780392600,2026-06-02,2026-06-02T10:30:00+01:00,122.56488665492402,ccgt,ccgt,False,10243.0,,0.0,39.21,2026-04-07 (ffill)
1780394400,2026-06-02,2026-06-02T11:00:00+01:00,100.0021046251752,ccgt,ccgt,False,9262.0,,0.0,12.22,2026-04-07 (ffill)
1780396200,2026-06-02,2026-06-02T11:30:00+01:00,94.27805541442265,coal,coal,True,8372.0,,0.0,13.12,2026-04-07 (ffill)
1780398000,2026-06-02,2026-06-02T12:00:00+01:00,93.84534991202963,coal,coal,True,8429.0,,0.0,12.83,2026-04-07 (ffill)
1780399800,2026-06-02,2026-06-02T12:30:00+01:00,95.70794442908488,coal,coal,True,8429.0,,0.0,17.72,2026-04-07 (ffill)
1780401600,2026-06-02,2026-06-02T13:00:00+01:00,96.21457264392717,gap,coal,True,8429.0,,0.0,13.68,2026-04-07 (ffill)
1780403400,2026-06-02,2026-06-02T13:30:00+01:00,94.29491389284146,coal,coal,True,8429.0,,0.0,10.86,2026-04-07 (ffill)
1780405200,2026-06-02,2026-06-02T14:00:00+01:00,92.55578088212212,coal,coal,True,8429.0,,0.0,8.35,2026-04-07 (ffill)
1780407000,2026-06-02,2026-06-02T14:30:00+01:00,94.74405587418043,coal,coal,True,7912.0,,0.0,7.68,2026-04-07 (ffill)
1780408800,2026-06-02,2026-06-02T15:00:00+01:00,116.32767238984276,ccgt,ccgt,False,8331.0,,0.0,29.78,2026-04-07 (ffill)
1780410600,2026-06-02,2026-06-02T15:30:00+01:00,104.26304645603155,ccgt,ccgt,False,8562.0,,0.0,6.53,2026-04-07 (ffill)
1780412400,2026-06-02,2026-06-02T16:00:00+01:00,109.46998314121629,ccgt,ccgt,False,8986.0,,0.0,6.41,2026-04-07 (ffill)
1780414200,2026-06-02,2026-06-02T16:30:00+01:00,110.96723198866403,ccgt,ccgt,False,8986.0,,0.0,2.87,2026-04-07 (ffill)
1780416000,2026-06-02,2026-06-02T17:00:00+01:00,121.7664633726613,ccgt,ccgt,False,10735.0,,0.0,5.99,2026-04-07 (ffill)
1780417800,2026-06-02,2026-06-02T17:30:00+01:00,119.99954133096492,ccgt,ccgt,False,10735.0,,0.0,3.06,2026-04-07 (ffill)
1780419600,2026-06-02,2026-06-02T18:00:00+01:00,122.13035419169306,ccgt,ccgt,False,12276.0,,0.0,0.86,2026-04-07 (ffill)
1780421400,2026-06-02,2026-06-02T18:30:00+01:00,123.83828725038403,ccgt,ccgt,False,12276.0,,0.0,15.38,2026-04-07 (ffill)
1780423200,2026-06-02,2026-06-02T19:00:00+01:00,119.74331842959515,ccgt,ccgt,False,13243.0,,0.0,20.71,2026-04-07 (ffill)
1780425000,2026-06-02,2026-06-02T19:30:00+01:00,121.4985612001364,ccgt,ccgt,False,13303.0,,0.0,11.34,2026-04-07 (ffill)
1780426800,2026-06-02,2026-06-02T20:00:00+01:00,119.379975915726,ccgt,ccgt,False,13110.0,,0.0,17.71,2026-04-07 (ffill)
1780428600,2026-06-02,2026-06-02T20:30:00+01:00,118.82350556392154,ccgt,ccgt,False,12808.0,,0.0,4.43,2026-04-07 (ffill)
1780430400,2026-06-02,2026-06-02T21:00:00+01:00,113.43821779376694,ccgt,ccgt,False,12563.0,,0.0,3.07,2026-04-07 (ffill)
1780432200,2026-06-02,2026-06-02T21:30:00+01:00,106.92863143438936,ccgt,ccgt,False,12309.0,,0.0,7.17,2026-04-07 (ffill)
1780434000,2026-06-02,2026-06-02T22:00:00+01:00,104.04816578483245,ccgt,ccgt,False,12457.0,,0.0,6.02,2026-04-07 (ffill)
1780435800,2026-06-02,2026-06-02T22:30:00+01:00,102.76103505202136,ccgt,ccgt,False,11987.0,,0.0,0.15,2026-04-07 (ffill)
1780437600,2026-06-02,2026-06-02T23:00:00+01:00,104.720945000945,ccgt,ccgt,False,9362.0,,0.0,2.93,2026-04-07 (ffill)
1780439400,2026-06-02,2026-06-02T23:30:00+01:00,109.82819850511008,ccgt,ccgt,False,6622.0,,0.0,11.53,2026-04-07 (ffill)
1780444800,2026-06-03,2026-06-03T01:00:00+01:00,106.40478500551268,ccgt,ccgt,True,,,,15.57,2026-04-07 (ffill)
1780446600,2026-06-03,2026-06-03T01:30:00+01:00,104.46452552458503,ccgt,ccgt,True,,,,14.98,2026-04-07 (ffill)
1780448400,2026-06-03,2026-06-03T02:00:00+01:00,104.91705480273414,ccgt,ccgt,False,4440.0,,0.0,10.54,2026-04-07 (ffill)
1780450200,2026-06-03,2026-06-03T02:30:00+01:00,105.03743675218763,ccgt,ccgt,False,4440.0,,0.0,16.39,2026-04-07 (ffill)
1780452000,2026-06-03,2026-06-03T03:00:00+01:00,105.82582475309938,ccgt,ccgt,False,4440.0,,0.0,17.46,2026-04-07 (ffill)
1780453800,2026-06-03,2026-06-03T03:30:00+01:00,104.47302581843809,ccgt,ccgt,False,4440.0,,0.0,14.99,2026-04-07 (ffill)
1780455600,2026-06-03,2026-06-03T04:00:00+01:00,108.98099629828836,ccgt,ccgt,False,4697.0,,0.0,19.51,2026-04-07 (ffill)
1780457400,2026-06-03,2026-06-03T04:30:00+01:00,111.02102570470633,ccgt,ccgt,False,4697.0,,0.0,16.9,2026-04-07 (ffill)
1780459200,2026-06-03,2026-06-03T05:00:00+01:00,122.34753157612717,ccgt,ccgt,False,4697.0,,0.0,17.2,2026-04-07 (ffill)
1780461000,2026-06-03,2026-06-03T05:30:00+01:00,125.64659245411286,ccgt,ccgt,False,4843.0,,0.0,15.24,2026-04-07 (ffill)
1780462800,2026-06-03,2026-06-03T06:00:00+01:00,127.39369438439037,ccgt,ccgt,False,4843.0,,0.0,7.72,2026-04-07 (ffill)
1780464600,2026-06-03,2026-06-03T06:30:00+01:00,128.3790484390446,ccgt,ccgt,False,4843.0,,0.0,5.46,2026-04-07 (ffill)
1780466400,2026-06-03,2026-06-03T07:00:00+01:00,128.16270312644104,ccgt,ccgt,False,4843.0,,0.0,3.03,2026-04-07 (ffill)
1780468200,2026-06-03,2026-06-03T07:30:00+01:00,129.04353800748635,ccgt,ccgt,False,5647.0,,0.0,13.66,2026-04-07 (ffill)
1780470000,2026-06-03,2026-06-03T08:00:00+01:00,130.38016429772279,gap,ccgt,True,5647.0,,0.0,24.55,2026-04-07 (ffill)
1780471800,2026-06-03,2026-06-03T08:30:00+01:00,132.37897314375988,gap,ccgt,True,5647.0,,0.0,41.26,2026-04-07 (ffill)
1780473600,2026-06-03,2026-06-03T09:00:00+01:00,122.91474450880312,ccgt,ccgt,False,5647.0,,0.0,34.43,2026-04-07 (ffill)
1780475400,2026-06-03,2026-06-03T09:30:00+01:00,110.38942982053308,ccgt,ccgt,False,5647.0,,0.0,29.11,2026-04-07 (ffill)
1780477200,2026-06-03,2026-06-03T10:00:00+01:00,109.20799156130505,ccgt,ccgt,False,3809.0,,0.0,29.77,2026-04-07 (ffill)
1780479000,2026-06-03,2026-06-03T10:30:00+01:00,100.5253945919491,ccgt,ccgt,False,3809.0,,0.0,28.21,2026-04-07 (ffill)
1780480800,2026-06-03,2026-06-03T11:00:00+01:00,99.15311721576973,ccgt,ccgt,False,2964.0,,0.0,30.78,2026-04-07 (ffill)
1780482600,2026-06-03,2026-06-03T11:30:00+01:00,91.05766141394322,coal,coal,True,2964.0,,0.0,32.25,2026-04-07 (ffill)
1780484400,2026-06-03,2026-06-03T12:00:00+01:00,76.26315389626882,coal,coal,True,2964.0,,0.0,24.47,2026-04-07 (ffill)
1780486200,2026-06-03,2026-06-03T12:30:00+01:00,63.16659068479195,gap,coal,True,1902.0,,0.0,16.73,2026-04-07 (ffill)
1780488000,2026-06-03,2026-06-03T13:00:00+01:00,34.05190425822706,gap,coal,True,1918.0,,0.0,4.28,2026-04-07 (ffill)
1780489800,2026-06-03,2026-06-03T13:30:00+01:00,21.70544218758201,gap,coal,True,1908.0,,0.0,4.96,2026-04-07 (ffill)
1780491600,2026-06-03,2026-06-03T14:00:00+01:00,28.734816110820507,gap,coal,True,1921.0,,0.0,4.85,2026-04-07 (ffill)
1780493400,2026-06-03,2026-06-03T14:30:00+01:00,28.59522621243355,gap,coal,True,1910.0,,0.0,8.02,2026-04-07 (ffill)
1780495200,2026-06-03,2026-06-03T15:00:00+01:00,52.088614012850215,gap,coal,True,1910.0,,0.0,13.4,2026-04-07 (ffill)
1780497000,2026-06-03,2026-06-03T15:30:00+01:00,57.545825802162085,gap,import_set,False,1913.0,,0.0,1.99,2026-04-07 (ffill)
1780498800,2026-06-03,2026-06-03T16:00:00+01:00,69.10122376910017,gap,coal,True,1913.0,,0.0,9.24,2026-04-07 (ffill)
1780500600,2026-06-03,2026-06-03T16:30:00+01:00,85.8303908132616,coal,import_set,False,1927.0,,0.0,1.05,2026-04-07 (ffill)
1780502400,2026-06-03,2026-06-03T17:00:00+01:00,113.82833572034428,ccgt,ccgt,False,1749.0,,0.0,23.25,2026-04-07 (ffill)
1780504200,2026-06-03,2026-06-03T17:30:00+01:00,110.85067442475534,ccgt,ccgt,False,2071.0,,0.0,8.6,2026-04-07 (ffill)
1780506000,2026-06-03,2026-06-03T18:00:00+01:00,117.31741861595057,ccgt,ccgt,False,1843.0,,0.0,12.82,2026-04-07 (ffill)
1780507800,2026-06-03,2026-06-03T18:30:00+01:00,114.46855259544081,ccgt,ccgt,False,2012.0,,0.0,7.49,2026-04-07 (ffill)
1780509600,2026-06-03,2026-06-03T19:00:00+01:00,116.37283561600103,ccgt,ccgt,False,1949.0,,0.0,4.35,2026-04-07 (ffill)
1780511400,2026-06-03,2026-06-03T19:30:00+01:00,118.31024321010463,ccgt,ccgt,False,1949.0,,0.0,8.32,2026-04-07 (ffill)
1780513200,2026-06-03,2026-06-03T20:00:00+01:00,112.43695994477167,ccgt,ccgt,False,1978.0,,0.0,1.36,2026-04-07 (ffill)
1780515000,2026-06-03,2026-06-03T20:30:00+01:00,108.3879870081937,ccgt,ccgt,False,1957.0,,0.0,3.11,2026-04-07 (ffill)
1780516800,2026-06-03,2026-06-03T21:00:00+01:00,96.7445010106708,ccgt,ccgt,False,1947.0,,0.0,1.37,2026-04-07 (ffill)
1780518600,2026-06-03,2026-06-03T21:30:00+01:00,97.02313231779445,ccgt,ccgt,False,1909.0,,0.0,1.2,2026-04-07 (ffill)
1780520400,2026-06-03,2026-06-03T22:00:00+01:00,101.2520991580917,ccgt,ccgt,False,2026.0,,0.0,7.99,2026-04-07 (ffill)
1780522200,2026-06-03,2026-06-03T22:30:00+01:00,89.98888727599495,coal,coal,True,2359.0,,0.0,4.57,2026-04-07 (ffill)
1780524000,2026-06-03,2026-06-03T23:00:00+01:00,73.40487468911421,coal,import_set,False,2678.0,,0.0,1.36,2026-04-07 (ffill)
1780525800,2026-06-03,2026-06-03T23:30:00+01:00,52.237184519001985,gap,coal,True,3031.0,,0.0,7.52,2026-04-07 (ffill)
1780531200,2026-06-04,2026-06-04T01:00:00+01:00,35.35352700090817,gap,coal,True,,,,17.36,2026-04-07 (ffill)
1780533000,2026-06-04,2026-06-04T01:30:00+01:00,30.885061638868745,gap,coal,True,,,,21.02,2026-04-07 (ffill)
1780534800,2026-06-04,2026-06-04T02:00:00+01:00,21.81900584206285,gap,coal,True,3178.0,,0.0,21.82,2026-04-07 (ffill)
1780536600,2026-06-04,2026-06-04T02:30:00+01:00,15.613355029459937,gap,coal,True,3178.0,,0.0,15.61,2026-04-07 (ffill)
1780538400,2026-06-04,2026-06-04T03:00:00+01:00,13.1840173266204,res_surplus,res_surplus,False,3188.0,,0.0,13.18,2026-04-07 (ffill)
1780540200,2026-06-04,2026-06-04T03:30:00+01:00,11.02432992340513,res_surplus,res_surplus,False,3192.0,,0.0,11.02,2026-04-07 (ffill)
1780542000,2026-06-04,2026-06-04T04:00:00+01:00,11.963240725055057,res_surplus,res_surplus,False,3192.0,,0.0,11.96,2026-04-07 (ffill)
1780543800,2026-06-04,2026-06-04T04:30:00+01:00,14.54243664717349,res_surplus,res_surplus,False,3192.0,,0.0,14.53,2026-04-07 (ffill)
1780545600,2026-06-04,2026-06-04T05:00:00+01:00,18.341646560750217,gap,coal,True,3179.0,,0.0,10.4,2026-04-07 (ffill)
1780547400,2026-06-04,2026-06-04T05:30:00+01:00,27.207431605679325,gap,coal,True,3179.0,,0.0,23.38,2026-04-07 (ffill)
1780549200,2026-06-04,2026-06-04T06:00:00+01:00,22.831807894406484,gap,coal,True,3179.0,,0.0,12.0,2026-04-07 (ffill)
1780551000,2026-06-04,2026-06-04T06:30:00+01:00,56.25733752114037,gap,coal,True,3179.0,,0.0,9.28,2026-04-07 (ffill)
1780552800,2026-06-04,2026-06-04T07:00:00+01:00,68.19098317772911,gap,coal,True,3179.0,,0.0,14.37,2026-04-07 (ffill)
1780554600,2026-06-04,2026-06-04T07:30:00+01:00,66.95245831534365,gap,coal,True,3204.0,,0.0,3.76,2026-04-07 (ffill)
1780556400,2026-06-04,2026-06-04T08:00:00+01:00,66.46367723034898,gap,coal,True,3204.0,,0.0,11.58,2026-04-07 (ffill)
1780558200,2026-06-04,2026-06-04T08:30:00+01:00,60.12682750650101,gap,coal,True,3204.0,,0.0,40.63,2026-04-07 (ffill)
1780560000,2026-06-04,2026-06-04T09:00:00+01:00,59.08887117529311,gap,coal,True,2303.0,,0.0,38.07,2026-04-07 (ffill)
1780561800,2026-06-04,2026-06-04T09:30:00+01:00,52.889742328234775,gap,coal,True,2303.0,,0.0,42.69,2026-04-07 (ffill)
1780563600,2026-06-04,2026-06-04T10:00:00+01:00,53.899000662071124,gap,coal,True,2303.0,,0.0,45.16,2026-04-07 (ffill)
1780565400,2026-06-04,2026-06-04T10:30:00+01:00,42.336182257169895,gap,coal,True,2303.0,,0.0,36.25,2026-04-07 (ffill)
1780567200,2026-06-04,2026-06-04T11:00:00+01:00,22.032467146299364,gap,coal,True,0.0,,0.0,13.24,2026-04-07 (ffill)
1780569000,2026-06-04,2026-06-04T11:30:00+01:00,18.46347419001519,gap,coal,True,0.0,,0.0,10.09,2026-04-07 (ffill)
1780570800,2026-06-04,2026-06-04T12:00:00+01:00,12.214759750423466,res_surplus,res_surplus,False,0.0,,0.0,3.86,2026-04-07 (ffill)
1780572600,2026-06-04,2026-06-04T12:30:00+01:00,8.816465000701388,res_surplus,res_surplus,False,0.0,,0.0,0.46,2026-04-07 (ffill)
1780574400,2026-06-04,2026-06-04T13:00:00+01:00,0.10996286606464681,res_surplus,res_surplus,False,0.0,,0.0,0.12,2026-04-07 (ffill)
1780576200,2026-06-04,2026-06-04T13:30:00+01:00,-4.138474520063377,res_surplus,res_surplus,False,2276.0,,0.0,4.13,2026-04-07 (ffill)
1780578000,2026-06-04,2026-06-04T14:00:00+01:00,-12.405689400649543,res_surplus,res_surplus,False,2277.0,,0.0,12.4,2026-04-07 (ffill)
1780579800,2026-06-04,2026-06-04T14:30:00+01:00,-22.332959566354667,res_surplus,res_surplus,False,2277.0,,0.0,22.32,2026-04-07 (ffill)
1780581600,2026-06-04,2026-06-04T15:00:00+01:00,-41.35797663334108,res_surplus,res_surplus,False,0.0,,0.0,41.35,2026-04-07 (ffill)
1780583400,2026-06-04,2026-06-04T15:30:00+01:00,-42.00820706397429,res_surplus,res_surplus,False,0.0,,0.0,41.99,2026-04-07 (ffill)
1780585200,2026-06-04,2026-06-04T16:00:00+01:00,-15.136731468788119,res_surplus,res_surplus,False,0.0,,0.0,15.13,2026-04-07 (ffill)
1780587000,2026-06-04,2026-06-04T16:30:00+01:00,4.049066357757876,res_surplus,res_surplus,False,2276.0,,0.0,4.06,2026-04-07 (ffill)
1780588800,2026-06-04,2026-06-04T17:00:00+01:00,57.026925977285494,gap,coal,True,2270.0,,0.0,2.08,2026-04-07 (ffill)
1780590600,2026-06-04,2026-06-04T17:30:00+01:00,87.12683443867041,coal,import_set,False,2317.0,,0.0,0.92,2026-04-07 (ffill)
1780592400,2026-06-04,2026-06-04T18:00:00+01:00,89.81499965215455,coal,import_set,False,2317.0,,0.0,0.06,2026-04-07 (ffill)
1780594200,2026-06-04,2026-06-04T18:30:00+01:00,87.71532412745732,coal,import_set,False,2317.0,,0.0,0.48,2026-04-07 (ffill)
1780596000,2026-06-04,2026-06-04T19:00:00+01:00,94.11444150693985,coal,coal,True,2221.0,,0.0,2.21,2026-04-07 (ffill)
1780597800,2026-06-04,2026-06-04T19:30:00+01:00,91.36295713799583,coal,import_set,False,2169.0,,0.0,1.15,2026-04-07 (ffill)
1780599600,2026-06-04,2026-06-04T20:00:00+01:00,87.77968462481228,coal,coal,True,2459.0,,0.0,3.23,2026-04-07 (ffill)
1780601400,2026-06-04,2026-06-04T20:30:00+01:00,93.61737559004372,coal,import_set,False,2459.0,,0.0,1.97,2026-04-07 (ffill)
1780603200,2026-06-04,2026-06-04T21:00:00+01:00,98.41535646421282,ccgt,ccgt,False,3466.0,,0.0,0.7,2026-04-07 (ffill)
1780605000,2026-06-04,2026-06-04T21:30:00+01:00,103.38397896276688,ccgt,ccgt,False,3761.0,,0.0,7.93,2026-04-07 (ffill)
1780606800,2026-06-04,2026-06-04T22:00:00+01:00,105.73064445312644,ccgt,ccgt,False,3917.0,,0.0,14.07,2026-04-07 (ffill)
1780608600,2026-06-04,2026-06-04T22:30:00+01:00,97.7185226670061,ccgt,ccgt,False,3567.0,,0.0,12.84,2026-04-07 (ffill)
1780610400,2026-06-04,2026-06-04T23:00:00+01:00,82.08048598580537,coal,coal,True,3122.0,,0.0,2.01,2026-04-07 (ffill)
1780612200,2026-06-04,2026-06-04T23:30:00+01:00,70.42340785749525,coal,coal,True,3191.0,,0.0,4.43,2026-04-07 (ffill)
1780617600,2026-06-05,2026-06-05T01:00:00+01:00,66.06141497804978,gap,coal,True,2980.0,,0.0,4.98,2026-04-07 (ffill)
1780619400,2026-06-05,2026-06-05T01:30:00+01:00,64.62218756721877,gap,import_set,False,2980.0,,0.0,0.07,2026-04-07 (ffill)
1780621200,2026-06-05,2026-06-05T02:00:00+01:00,59.94339160528884,gap,coal,True,2980.0,,0.0,6.51,2026-04-07 (ffill)
